Graph,Component,Freq,Layer,Metric,Time,Power,Freq_Host
res50,G,3,11,out,,,3.0
res50,G,3,11,trans,,,3.0
res50,G,3,12,in,,,3.0
res50,G,3,12,task,33.6565,5005.345411255413,3.0
res50,G,3,12,out,,,3.0
res50,G,3,12,trans,,,3.0
res50,G,3,13,in,,,3.0
res50,G,3,13,task,34.0722,5017.836861471862,3.0
res50,G,3,13,out,,,3.0
res50,G,3,13,trans,,,3.0
res50,G,3,14,in,,,3.0
res50,G,3,14,task,71.5204,5324.157271552735,3.0
res50,G,3,14,out,,,3.0
res50,G,3,14,trans,,,3.0
res50,G,3,15,in,,,3.0
res50,G,3,15,task,43.7963,5133.022155909226,3.0
res50,G,3,15,out,,,3.0
res50,G,3,15,trans,,,3.0
res50,G,3,16,in,,,3.0
res50,G,3,16,task,44.226,5132.551811853536,3.0
res50,G,3,16,out,,,3.0
res50,G,3,16,trans,,,3.0
res50,G,3,17,in,,,3.0
res50,G,3,17,task,4.6687,3726.5333333333333,3.0
res50,G,3,17,out,0.6868,,3.0
res50,G,3,17,trans,,,3.0
res50,G,3,0,in,18.7088,3944.7021813725487,4.0
res50,G,3,0,task,26.2465,4860.282720588236,4.0
res50,G,3,0,out,,,4.0
res50,G,3,0,trans,0.0,,4.0
res50,G,3,1,in,,,4.0
res50,G,3,1,task,34.3247,4573.553246753246,4.0
res50,G,3,1,out,,,4.0
res50,G,3,1,trans,,,4.0
res50,G,3,2,in,,,4.0
res50,G,3,2,task,31.6993,4560.105263157896,4.0
res50,G,3,2,out,,,4.0
res50,G,3,2,trans,,,4.0
res50,G,3,3,in,,,4.0
res50,G,3,3,task,31.7589,4574.023684210527,4.0
res50,G,3,3,out,,,4.0
res50,G,3,3,trans,,,4.0
res50,G,3,4,in,,,4.0
res50,G,3,4,task,40.8165,4947.973666666669,4.0
res50,G,3,4,out,,,4.0
res50,G,3,4,trans,,,4.0
res50,G,3,5,in,,,4.0
res50,G,3,5,task,26.0787,4655.061225490196,4.0
res50,G,3,5,out,,,4.0
res50,G,3,5,trans,,,4.0
res50,G,3,6,in,,,4.0
res50,G,3,6,task,25.9941,4664.64882352941,4.0
res50,G,3,6,out,,,4.0
res50,G,3,6,trans,,,4.0
res50,G,3,7,in,,,4.0
res50,G,3,7,task,26.0615,4657.484730392157,4.0
res50,G,3,7,out,,,4.0
res50,G,3,7,trans,,,4.0
res50,G,3,8,in,,,4.0
res50,G,3,8,task,51.7594,5407.460496089931,4.0
res50,G,3,8,out,,,4.0
res50,G,3,8,trans,,,4.0
res50,G,3,9,in,,,4.0
res50,G,3,9,task,33.8103,5066.17958874459,4.0
res50,G,3,9,out,,,4.0
res50,G,3,9,trans,,,4.0
res50,G,3,10,in,,,4.0
res50,G,3,10,task,33.5364,5052.446558441558,4.0
res50,G,3,10,out,,,4.0
res50,G,3,10,trans,,,4.0
res50,G,3,11,in,,,4.0
res50,G,3,11,task,34.0419,5015.404199134197,4.0
res50,G,3,11,out,,,4.0
res50,G,3,11,trans,,,4.0
res50,G,3,12,in,,,4.0
res50,G,3,12,task,33.5669,5054.608333333334,4.0
res50,G,3,12,out,,,4.0
res50,G,3,12,trans,,,4.0
res50,G,3,13,in,,,4.0
res50,G,3,13,task,33.9705,5045.51686147186,4.0
res50,G,3,13,out,,,4.0
res50,G,3,13,trans,,,4.0
res50,G,3,14,in,,,4.0
res50,G,3,14,task,71.3959,5337.420588646832,4.0
res50,G,3,14,out,,,4.0
res50,G,3,14,trans,,,4.0
res50,G,3,15,in,,,4.0
res50,G,3,15,task,43.8272,5174.905896242964,4.0
res50,G,3,15,out,,,4.0
res50,G,3,15,trans,,,4.0
res50,G,3,16,in,,,4.0
res50,G,3,16,task,44.4811,5185.358270879824,4.0
res50,G,3,16,out,,,4.0
res50,G,3,16,trans,,,4.0
res50,G,3,17,in,,,4.0
res50,G,3,17,task,4.6034,3752.3666666666672,4.0
res50,G,3,17,out,0.6058,,4.0
res50,G,3,17,trans,,,4.0
res50,G,3,0,in,16.0554,4127.5622939560435,5.0
res50,G,3,0,task,26.2963,4930.192647058824,5.0
res50,G,3,0,out,,,5.0
res50,G,3,0,trans,0.0,,5.0
res50,G,3,1,in,,,5.0
res50,G,3,1,task,34.3156,4632.140259740259,5.0
res50,G,3,1,out,,,5.0
res50,G,3,1,trans,,,5.0
res50,G,3,2,in,,,5.0
res50,G,3,2,task,31.6899,4602.141315789474,5.0
res50,G,3,2,out,,,5.0
res50,G,3,2,trans,,,5.0
res50,G,3,3,in,,,5.0
res50,G,3,3,task,31.6902,4612.934210526316,5.0
res50,G,3,3,out,,,5.0
res50,G,3,3,trans,,,5.0
res50,G,3,4,in,,,5.0
res50,G,3,4,task,40.7943,4996.405230769232,5.0
res50,G,3,4,out,,,5.0
res50,G,3,4,trans,,,5.0
res50,G,3,5,in,,,5.0
res50,G,3,5,task,26.0452,4692.104779411766,5.0
res50,G,3,5,out,,,5.0
res50,G,3,5,trans,,,5.0
res50,G,3,6,in,,,5.0
res50,G,3,6,task,25.9204,4715.424558823529,5.0
res50,G,3,6,out,,,5.0
res50,G,3,6,trans,,,5.0
res50,G,3,7,in,,,5.0
res50,G,3,7,task,26.0068,4707.906764705883,5.0
res50,G,3,7,out,,,5.0
res50,G,3,7,trans,,,5.0
res50,G,3,8,in,,,5.0
res50,G,3,8,task,51.7116,5459.5685606060615,5.0
res50,G,3,8,out,,,5.0
res50,G,3,8,trans,,,5.0
res50,G,3,9,in,,,5.0
res50,G,3,9,task,33.7435,5110.633722943723,5.0
res50,G,3,9,out,,,5.0
res50,G,3,9,trans,,,5.0
res50,G,3,10,in,,,5.0
res50,G,3,10,task,33.5075,5098.772619047618,5.0
res50,G,3,10,out,,,5.0
res50,G,3,10,trans,,,5.0
res50,G,3,11,in,,,5.0
res50,G,3,11,task,34.0237,5072.442532467532,5.0
res50,G,3,11,out,,,5.0
res50,G,3,11,trans,,,5.0
res50,G,3,12,in,,,5.0
res50,G,3,12,task,33.5445,5103.768571428573,5.0
res50,G,3,12,out,,,5.0
res50,G,3,12,trans,,,5.0
res50,G,3,13,in,,,5.0
res50,G,3,13,task,33.9388,5090.950346320345,5.0
res50,G,3,13,out,,,5.0
res50,G,3,13,trans,,,5.0
res50,G,3,14,in,,,5.0
res50,G,3,14,task,71.4281,5390.951229739253,5.0
res50,G,3,14,out,,,5.0
res50,G,3,14,trans,,,5.0
res50,G,3,15,in,,,5.0
res50,G,3,15,task,43.8024,5224.344332519334,5.0
res50,G,3,15,out,,,5.0
res50,G,3,15,trans,,,5.0
res50,G,3,16,in,,,5.0
res50,G,3,16,task,44.2174,5233.4655723267815,5.0
res50,G,3,16,out,,,5.0
res50,G,3,16,trans,,,5.0
res50,G,3,17,in,,,5.0
res50,G,3,17,task,4.5803,3840.3666666666663,5.0
res50,G,3,17,out,0.5884,,5.0
res50,G,3,17,trans,,,5.0
res50,G,3,0,in,14.2101,4335.206996336995,6.0
res50,G,3,0,task,26.2315,5019.515441176471,6.0
res50,G,3,0,out,,,6.0
res50,G,3,0,trans,0.0,,6.0
res50,G,3,1,in,,,6.0
res50,G,3,1,task,34.2823,4691.02489177489,6.0
res50,G,3,1,out,,,6.0
res50,G,3,1,trans,,,6.0
res50,G,3,2,in,,,6.0
res50,G,3,2,task,31.6553,4660.353684210529,6.0
res50,G,3,2,out,,,6.0
res50,G,3,2,trans,,,6.0
res50,G,3,3,in,,,6.0
res50,G,3,3,task,31.6119,4679.611842105263,6.0
res50,G,3,3,out,,,6.0
res50,G,3,3,trans,,,6.0
res50,G,3,4,in,,,6.0
res50,G,3,4,task,40.7044,5068.017076923076,6.0
res50,G,3,4,out,,,6.0
res50,G,3,4,trans,,,6.0
res50,G,3,5,in,,,6.0
res50,G,3,5,task,26.0108,4750.47830882353,6.0
res50,G,3,5,out,,,6.0
res50,G,3,5,trans,,,6.0
res50,G,3,6,in,,,6.0
res50,G,3,6,task,25.8828,4762.678799019608,6.0
res50,G,3,6,out,,,6.0
res50,G,3,6,trans,,,6.0
res50,G,3,7,in,,,6.0
res50,G,3,7,task,25.9705,4773.164093137255,6.0
res50,G,3,7,out,,,6.0
res50,G,3,7,trans,,,6.0
res50,G,3,8,in,,,6.0
res50,G,3,8,task,51.5854,5514.576845063538,6.0
res50,G,3,8,out,,,6.0
res50,G,3,8,trans,,,6.0
res50,G,3,9,in,,,6.0
res50,G,3,9,task,33.7141,5174.961385281385,6.0
res50,G,3,9,out,,,6.0
res50,G,3,9,trans,,,6.0
res50,G,3,10,in,,,6.0
res50,G,3,10,task,33.459,5148.070238095239,6.0
res50,G,3,10,out,,,6.0
res50,G,3,10,trans,,,6.0
res50,G,3,11,in,,,6.0
res50,G,3,11,task,33.9549,5130.558030303031,6.0
res50,G,3,11,out,,,6.0
res50,G,3,11,trans,,,6.0
res50,G,3,12,in,,,6.0
res50,G,3,12,task,33.537,5151.757619047618,6.0
res50,G,3,12,out,,,6.0
res50,G,3,12,trans,,,6.0
res50,G,3,13,in,,,6.0
res50,G,3,13,task,33.8913,5148.169588744589,6.0
res50,G,3,13,out,,,6.0
res50,G,3,13,trans,,,6.0
res50,G,3,14,in,,,6.0
res50,G,3,14,task,71.3878,5448.054524312896,6.0
res50,G,3,14,out,,,6.0
res50,G,3,14,trans,,,6.0
res50,G,3,15,in,,,6.0
res50,G,3,15,task,43.5534,5293.015401807643,6.0
res50,G,3,15,out,,,6.0
res50,G,3,15,trans,,,6.0
res50,G,3,16,in,,,6.0
res50,G,3,16,task,43.9729,5301.016042833283,6.0
res50,G,3,16,out,,,6.0
res50,G,3,16,trans,,,6.0
res50,G,3,17,in,,,6.0
res50,G,3,17,task,4.5572,3872.616666666667,6.0
res50,G,3,17,out,0.5555,,6.0
res50,G,3,17,trans,,,6.0
res50,G,3,0,in,12.6917,4654.7023018648015,7.0
res50,G,3,0,task,26.1784,5167.780514705882,7.0
res50,G,3,0,out,,,7.0
res50,G,3,0,trans,0.0,,7.0
res50,G,3,1,in,,,7.0
res50,G,3,1,task,34.2216,4793.624025974027,7.0
res50,G,3,1,out,,,7.0
res50,G,3,1,trans,,,7.0
res50,G,3,2,in,,,7.0
res50,G,3,2,task,31.6159,4767.638684210528,7.0
res50,G,3,2,out,,,7.0
res50,G,3,2,trans,,,7.0
res50,G,3,3,in,,,7.0
res50,G,3,3,task,31.5995,4779.983157894738,7.0
res50,G,3,3,out,,,7.0
res50,G,3,3,trans,,,7.0
res50,G,3,4,in,,,7.0
res50,G,3,4,task,40.6449,5164.568038461537,7.0
res50,G,3,4,out,,,7.0
res50,G,3,4,trans,,,7.0
res50,G,3,5,in,,,7.0
res50,G,3,5,task,26.006,4856.139926470589,7.0
res50,G,3,5,out,,,7.0
res50,G,3,5,trans,,,7.0
res50,G,3,6,in,,,7.0
res50,G,3,6,task,25.8951,4869.368210784313,7.0
res50,G,3,6,out,,,7.0
res50,G,3,6,trans,,,7.0
res50,G,3,7,in,,,7.0
res50,G,3,7,task,25.9415,4887.130343137254,7.0
res50,G,3,7,out,,,7.0
res50,G,3,7,trans,,,7.0
res50,G,3,8,in,,,7.0
res50,G,3,8,task,51.6754,5623.545460654935,7.0
res50,G,3,8,out,,,7.0
res50,G,3,8,trans,,,7.0
res50,G,3,9,in,,,7.0
res50,G,3,9,task,33.6866,5286.276233766233,7.0
res50,G,3,9,out,,,7.0
res50,G,3,9,trans,,,7.0
res50,G,3,10,in,,,7.0
res50,G,3,10,task,33.3911,5272.594047619047,7.0
res50,G,3,10,out,,,7.0
res50,G,3,10,trans,,,7.0
res50,G,3,11,in,,,7.0
res50,G,3,11,task,33.9373,5229.667748917749,7.0
res50,G,3,11,out,,,7.0
res50,G,3,11,trans,,,7.0
res50,G,3,12,in,,,7.0
res50,G,3,12,task,33.4619,5271.564523809523,7.0
res50,G,3,12,out,,,7.0
res50,G,3,12,trans,,,7.0
res50,G,3,13,in,,,7.0
res50,G,3,13,task,33.8541,5235.753679653681,7.0
res50,G,3,13,out,,,7.0
res50,G,3,13,trans,,,7.0
res50,G,3,14,in,,,7.0
res50,G,3,14,task,71.2756,5549.891744186047,7.0
res50,G,3,14,out,,,7.0
res50,G,3,14,trans,,,7.0
res50,G,3,15,in,,,7.0
res50,G,3,15,task,43.6536,5392.157234432235,7.0
res50,G,3,15,out,,,7.0
res50,G,3,15,trans,,,7.0
res50,G,3,16,in,,,7.0
res50,G,3,16,task,44.0042,5395.3925104907885,7.0
res50,G,3,16,out,,,7.0
res50,G,3,16,trans,,,7.0
res50,G,3,17,in,,,7.0
res50,G,3,17,task,4.5133,3954.216666666668,7.0
res50,G,3,17,out,0.4903,,7.0
res50,G,3,17,trans,,,7.0
res50,G,4,0,in,54.666,3669.9787688097626,0.0
res50,G,4,0,task,22.1203,5612.314835164834,0.0
res50,G,4,0,out,,,0.0
res50,G,4,0,trans,0.0,,0.0
res50,G,4,1,in,,,0.0
res50,G,4,1,task,27.8113,5347.685294117647,0.0
res50,G,4,1,out,,,0.0
res50,G,4,1,trans,,,0.0
res50,G,4,2,in,,,0.0
res50,G,4,2,task,26.2432,5291.691911764706,0.0
res50,G,4,2,out,,,0.0
res50,G,4,2,trans,,,0.0
res50,G,4,3,in,,,0.0
res50,G,4,3,task,26.2144,5290.529607843138,0.0
res50,G,4,3,out,,,0.0
res50,G,4,3,trans,,,0.0
res50,G,4,4,in,,,0.0
res50,G,4,4,task,34.0378,5886.3569264069265,0.0
res50,G,4,4,out,,,0.0
res50,G,4,4,trans,,,0.0
res50,G,4,5,in,,,0.0
res50,G,4,5,task,21.7929,5421.647619047617,0.0
res50,G,4,5,out,,,0.0
res50,G,4,5,trans,,,0.0
res50,G,4,6,in,,,0.0
res50,G,4,6,task,21.4386,5474.806043956043,0.0
res50,G,4,6,out,,,0.0
res50,G,4,6,trans,,,0.0
res50,G,4,7,in,,,0.0
res50,G,4,7,task,21.6629,5445.128571428573,0.0
res50,G,4,7,out,,,0.0
res50,G,4,7,trans,,,0.0
res50,G,4,8,in,,,0.0
res50,G,4,8,task,44.6433,6361.851926585546,0.0
res50,G,4,8,out,,,0.0
res50,G,4,8,trans,,,0.0
res50,G,4,9,in,,,0.0
res50,G,4,9,task,28.5094,5954.361850705197,0.0
res50,G,4,9,out,,,0.0
res50,G,4,9,trans,,,0.0
res50,G,4,10,in,,,0.0
res50,G,4,10,task,28.2575,5946.893464052288,0.0
res50,G,4,10,out,,,0.0
res50,G,4,10,trans,,,0.0
res50,G,4,11,in,,,0.0
res50,G,4,11,task,28.8693,5887.145132438941,0.0
res50,G,4,11,out,,,0.0
res50,G,4,11,trans,,,0.0
res50,G,4,12,in,,,0.0
res50,G,4,12,task,28.6144,5916.902717578263,0.0
res50,G,4,12,out,,,0.0
res50,G,4,12,trans,,,0.0
res50,G,4,13,in,,,0.0
res50,G,4,13,task,29.0348,5905.4986068111475,0.0
res50,G,4,13,out,,,0.0
res50,G,4,13,trans,,,0.0
res50,G,4,14,in,,,0.0
res50,G,4,14,task,65.2438,6153.996456490663,0.0
res50,G,4,14,out,,,0.0
res50,G,4,14,trans,,,0.0
res50,G,4,15,in,,,0.0
res50,G,4,15,task,43.5644,5876.265663200148,0.0
res50,G,4,15,out,,,0.0
res50,G,4,15,trans,,,0.0
res50,G,4,16,in,,,0.0
res50,G,4,16,task,43.254,5878.162617012615,0.0
res50,G,4,16,out,,,0.0
res50,G,4,16,trans,,,0.0
res50,G,4,17,in,,,0.0
res50,G,4,17,task,4.3743,3881.116666666667,0.0
res50,G,4,17,out,1.4967,,0.0
res50,G,4,17,trans,,,0.0
res50,G,4,0,in,37.417,3775.7771903334046,1.0
res50,G,4,0,task,21.817,5679.309340659337,1.0
res50,G,4,0,out,,,1.0
res50,G,4,0,trans,0.0,,1.0
res50,G,4,1,in,,,1.0
res50,G,4,1,task,27.5171,5354.248366013071,1.0
res50,G,4,1,out,,,1.0
res50,G,4,1,trans,,,1.0
res50,G,4,2,in,,,1.0
res50,G,4,2,task,25.7187,5325.039583333332,1.0
res50,G,4,2,out,,,1.0
res50,G,4,2,trans,,,1.0
res50,G,4,3,in,,,1.0
res50,G,4,3,task,25.7606,5333.455906862745,1.0
res50,G,4,3,out,,,1.0
res50,G,4,3,trans,,,1.0
res50,G,4,4,in,,,1.0
res50,G,4,4,task,33.4577,5921.92854978355,1.0
res50,G,4,4,out,,,1.0
res50,G,4,4,trans,,,1.0
res50,G,4,5,in,,,1.0
res50,G,4,5,task,21.307,5441.482142857142,1.0
res50,G,4,5,out,,,1.0
res50,G,4,5,trans,,,1.0
res50,G,4,6,in,,,1.0
res50,G,4,6,task,21.0286,5528.429853479853,1.0
res50,G,4,6,out,,,1.0
res50,G,4,6,trans,,,1.0
res50,G,4,7,in,,,1.0
res50,G,4,7,task,21.2633,5497.370695970695,1.0
res50,G,4,7,out,,,1.0
res50,G,4,7,trans,,,1.0
res50,G,4,8,in,,,1.0
res50,G,4,8,task,44.1989,6413.678702651115,1.0
res50,G,4,8,out,,,1.0
res50,G,4,8,trans,,,1.0
res50,G,4,9,in,,,1.0
res50,G,4,9,task,28.1756,5984.601823185414,1.0
res50,G,4,9,out,,,1.0
res50,G,4,9,trans,,,1.0
res50,G,4,10,in,,,1.0
res50,G,4,10,task,27.9091,5977.022549019607,1.0
res50,G,4,10,out,,,1.0
res50,G,4,10,trans,,,1.0
res50,G,4,11,in,,,1.0
res50,G,4,11,task,28.5008,5941.282146542827,1.0
res50,G,4,11,out,,,1.0
res50,G,4,11,trans,,,1.0
res50,G,4,12,in,,,1.0
res50,G,4,12,task,28.2157,5952.202287581702,1.0
res50,G,4,12,out,,,1.0
res50,G,4,12,trans,,,1.0
res50,G,4,13,in,,,1.0
res50,G,4,13,task,28.6016,5928.717664258684,1.0
res50,G,4,13,out,,,1.0
res50,G,4,13,trans,,,1.0
res50,G,4,14,in,,,1.0
res50,G,4,14,task,64.9209,6174.985709818636,1.0
res50,G,4,14,out,,,1.0
res50,G,4,14,trans,,,1.0
res50,G,4,15,in,,,1.0
res50,G,4,15,task,43.283,5904.48384737485,1.0
res50,G,4,15,out,,,1.0
res50,G,4,15,trans,,,1.0
res50,G,4,16,in,,,1.0
res50,G,4,16,task,42.8388,5927.702792022792,1.0
res50,G,4,16,out,,,1.0
res50,G,4,16,trans,,,1.0
res50,G,4,17,in,,,1.0
res50,G,4,17,task,4.0551,3873.133333333333,1.0
res50,G,4,17,out,1.2347,,1.0
res50,G,4,17,trans,,,1.0
res50,G,4,0,in,27.4299,3910.161966043334,2.0
res50,G,4,0,task,21.3956,5730.01318681319,2.0
res50,G,4,0,out,,,2.0
res50,G,4,0,trans,0.0,,2.0
res50,G,4,1,in,,,2.0
res50,G,4,1,task,27.3322,5392.143586601308,2.0
res50,G,4,1,out,,,2.0
res50,G,4,1,trans,,,2.0
res50,G,4,2,in,,,2.0
res50,G,4,2,task,25.5532,5370.038676470588,2.0
res50,G,4,2,out,,,2.0
res50,G,4,2,trans,,,2.0
res50,G,4,3,in,,,2.0
res50,G,4,3,task,25.6645,5367.043578431372,2.0
res50,G,4,3,out,,,2.0
res50,G,4,3,trans,,,2.0
res50,G,4,4,in,,,2.0
res50,G,4,4,task,33.3869,5945.760275689224,2.0
res50,G,4,4,out,,,2.0
res50,G,4,4,trans,,,2.0
res50,G,4,5,in,,,2.0
res50,G,4,5,task,21.2477,5484.274725274725,2.0
res50,G,4,5,out,,,2.0
res50,G,4,5,trans,,,2.0
res50,G,4,6,in,,,2.0
res50,G,4,6,task,20.9741,5549.292307692306,2.0
res50,G,4,6,out,,,2.0
res50,G,4,6,trans,,,2.0
res50,G,4,7,in,,,2.0
res50,G,4,7,task,21.1653,5495.6826923076915,2.0
res50,G,4,7,out,,,2.0
res50,G,4,7,trans,,,2.0
res50,G,4,8,in,,,2.0
res50,G,4,8,task,44.2039,6418.985500610501,2.0
res50,G,4,8,out,,,2.0
res50,G,4,8,trans,,,2.0
res50,G,4,9,in,,,2.0
res50,G,4,9,task,28.0563,6029.70294117647,2.0
res50,G,4,9,out,,,2.0
res50,G,4,9,trans,,,2.0
res50,G,4,10,in,,,2.0
res50,G,4,10,task,27.8229,6033.760866013072,2.0
res50,G,4,10,out,,,2.0
res50,G,4,10,trans,,,2.0
res50,G,4,11,in,,,2.0
res50,G,4,11,task,28.4303,5959.295682834536,2.0
res50,G,4,11,out,,,2.0
res50,G,4,11,trans,,,2.0
res50,G,4,12,in,,,2.0
res50,G,4,12,task,28.0986,5999.764665032679,2.0
res50,G,4,12,out,,,2.0
res50,G,4,12,trans,,,2.0
res50,G,4,13,in,,,2.0
res50,G,4,13,task,28.5306,5969.344685242516,2.0
res50,G,4,13,out,,,2.0
res50,G,4,13,trans,,,2.0
res50,G,4,14,in,,,2.0
res50,G,4,14,task,64.8704,6207.872550278133,2.0
res50,G,4,14,out,,,2.0
res50,G,4,14,trans,,,2.0
res50,G,4,15,in,,,2.0
res50,G,4,15,task,43.2257,5936.644276760277,2.0
res50,G,4,15,out,,,2.0
res50,G,4,15,trans,,,2.0
res50,G,4,16,in,,,2.0
res50,G,4,16,task,42.8797,5936.7547041107055,2.0
res50,G,4,16,out,,,2.0
res50,G,4,16,trans,,,2.0
res50,G,4,17,in,,,2.0
res50,G,4,17,task,3.9024,3890.5500000000006,2.0
res50,G,4,17,out,0.7913,,2.0
res50,G,4,17,trans,,,2.0
res50,G,4,0,in,22.2199,4021.0476141333725,3.0
res50,G,4,0,task,21.3099,5767.513736263737,3.0
res50,G,4,0,out,,,3.0
res50,G,4,0,trans,0.0,,3.0
res50,G,4,1,in,,,3.0
res50,G,4,1,task,27.2596,5428.253472222223,3.0
res50,G,4,1,out,,,3.0
res50,G,4,1,trans,,,3.0
res50,G,4,2,in,,,3.0
res50,G,4,2,task,25.3652,5397.579583333332,3.0
res50,G,4,2,out,,,3.0
res50,G,4,2,trans,,,3.0
res50,G,4,3,in,,,3.0
res50,G,4,3,task,25.5134,5390.002916666667,3.0
res50,G,4,3,out,,,3.0
res50,G,4,3,trans,,,3.0
res50,G,4,4,in,,,3.0
res50,G,4,4,task,33.2097,5986.229285714286,3.0
res50,G,4,4,out,,,3.0
res50,G,4,4,trans,,,3.0
res50,G,4,5,in,,,3.0
res50,G,4,5,task,21.1341,5519.734615384617,3.0
res50,G,4,5,out,,,3.0
res50,G,4,5,trans,,,3.0
res50,G,4,6,in,,,3.0
res50,G,4,6,task,20.8589,5560.32225274725,3.0
res50,G,4,6,out,,,3.0
res50,G,4,6,trans,,,3.0
res50,G,4,7,in,,,3.0
res50,G,4,7,task,21.0239,5530.715659340658,3.0
res50,G,4,7,out,,,3.0
res50,G,4,7,trans,,,3.0
res50,G,4,8,in,,,3.0
res50,G,4,8,task,44.0283,6454.105413105414,3.0
res50,G,4,8,out,,,3.0
res50,G,4,8,trans,,,3.0
res50,G,4,9,in,,,3.0
res50,G,4,9,task,27.9071,6040.971895424837,3.0
res50,G,4,9,out,,,3.0
res50,G,4,9,trans,,,3.0
res50,G,4,10,in,,,3.0
res50,G,4,10,task,27.6855,6048.43193627451,3.0
res50,G,4,10,out,,,3.0
res50,G,4,10,trans,,,3.0
res50,G,4,11,in,,,3.0
res50,G,4,11,task,28.2658,5982.155555555557,3.0
res50,G,4,11,out,,,3.0
res50,G,4,11,trans,,,3.0
res50,G,4,12,in,,,3.0
res50,G,4,12,task,27.9733,6019.993464052288,3.0
res50,G,4,12,out,,,3.0
res50,G,4,12,trans,,,3.0
res50,G,4,13,in,,,3.0
res50,G,4,13,task,28.4041,5999.500653594772,3.0
res50,G,4,13,out,,,3.0
res50,G,4,13,trans,,,3.0
res50,G,4,14,in,,,3.0
res50,G,4,14,task,64.8195,6229.49238273921,3.0
res50,G,4,14,out,,,3.0
res50,G,4,14,trans,,,3.0
res50,G,4,15,in,,,3.0
res50,G,4,15,task,43.0041,5959.478164835164,3.0
res50,G,4,15,out,,,3.0
res50,G,4,15,trans,,,3.0
res50,G,4,16,in,,,3.0
res50,G,4,16,task,42.7734,5968.312604802605,3.0
res50,G,4,16,out,,,3.0
res50,G,4,16,trans,,,3.0
res50,G,4,17,in,,,3.0
res50,G,4,17,task,3.7881,3915.316666666666,3.0
res50,G,4,17,out,0.6616,,3.0
res50,G,4,17,trans,,,3.0
res50,G,4,0,in,18.7233,4198.192156862745,4.0
res50,G,4,0,task,21.2551,5846.437820512819,4.0
res50,G,4,0,out,,,4.0
res50,G,4,0,trans,0.0,,4.0
res50,G,4,1,in,,,4.0
res50,G,4,1,task,27.1785,5476.748161764707,4.0
res50,G,4,1,out,,,4.0
res50,G,4,1,trans,,,4.0
res50,G,4,2,in,,,4.0
res50,G,4,2,task,25.2347,5441.070833333334,4.0
res50,G,4,2,out,,,4.0
res50,G,4,2,trans,,,4.0
res50,G,4,3,in,,,4.0
res50,G,4,3,task,25.3819,5459.0125,4.0
res50,G,4,3,out,,,4.0
res50,G,4,3,trans,,,4.0
res50,G,4,4,in,,,4.0
res50,G,4,4,task,33.0388,6046.652155388471,4.0
res50,G,4,4,out,,,4.0
res50,G,4,4,trans,,,4.0
res50,G,4,5,in,,,4.0
res50,G,4,5,task,20.9877,5590.477380952379,4.0
res50,G,4,5,out,,,4.0
res50,G,4,5,trans,,,4.0
res50,G,4,6,in,,,4.0
res50,G,4,6,task,20.6881,5650.589194139195,4.0
res50,G,4,6,out,,,4.0
res50,G,4,6,trans,,,4.0
res50,G,4,7,in,,,4.0
res50,G,4,7,task,20.8606,5591.047252747255,4.0
res50,G,4,7,out,,,4.0
res50,G,4,7,trans,,,4.0
res50,G,4,8,in,,,4.0
res50,G,4,8,task,43.8481,6504.194973544978,4.0
res50,G,4,8,out,,,4.0
res50,G,4,8,trans,,,4.0
res50,G,4,9,in,,,4.0
res50,G,4,9,task,27.7685,6117.7617647058805,4.0
res50,G,4,9,out,,,4.0
res50,G,4,9,trans,,,4.0
res50,G,4,10,in,,,4.0
res50,G,4,10,task,27.5309,6089.302083333334,4.0
res50,G,4,10,out,,,4.0
res50,G,4,10,trans,,,4.0
res50,G,4,11,in,,,4.0
res50,G,4,11,task,28.1497,6045.610457516339,4.0
res50,G,4,11,out,,,4.0
res50,G,4,11,trans,,,4.0
res50,G,4,12,in,,,4.0
res50,G,4,12,task,27.8761,6096.428839869278,4.0
res50,G,4,12,out,,,4.0
res50,G,4,12,trans,,,4.0
res50,G,4,13,in,,,4.0
res50,G,4,13,task,28.2717,6030.724836601306,4.0
res50,G,4,13,out,,,4.0
res50,G,4,13,trans,,,4.0
res50,G,4,14,in,,,4.0
res50,G,4,14,task,64.7038,6271.318697176806,4.0
res50,G,4,14,out,,,4.0
res50,G,4,14,trans,,,4.0
res50,G,4,15,in,,,4.0
res50,G,4,15,task,43.0209,6014.788398860396,4.0
res50,G,4,15,out,,,4.0
res50,G,4,15,trans,,,4.0
res50,G,4,16,in,,,4.0
res50,G,4,16,task,42.7135,6014.764443019941,4.0
res50,G,4,16,out,,,4.0
res50,G,4,16,trans,,,4.0
res50,G,4,17,in,,,4.0
res50,G,4,17,task,3.7631,3952.95,4.0
res50,G,4,17,out,0.611,,4.0
res50,G,4,17,trans,,,4.0
res50,G,4,0,in,15.9616,4406.411318681317,5.0
res50,G,4,0,task,21.176,5947.83186813187,5.0
res50,G,4,0,out,,,5.0
res50,G,4,0,trans,0.0,,5.0
res50,G,4,1,in,,,5.0
res50,G,4,1,task,27.1336,5547.895588235295,5.0
res50,G,4,1,out,,,5.0
res50,G,4,1,trans,,,5.0
res50,G,4,2,in,,,5.0
res50,G,4,2,task,25.182,5497.825833333335,5.0
res50,G,4,2,out,,,5.0
res50,G,4,2,trans,,,5.0
res50,G,4,3,in,,,5.0
res50,G,4,3,task,25.2759,5512.107083333333,5.0
res50,G,4,3,out,,,5.0
