graph,order,freq,input_time,task_time,total_time,input_power,task_power,input_e,task_e,total_e
squeeze,GBLLBLBLGB,"((0, 7), (3,), (4,), (1,), (1,), (1,), (5,), (5,), (4, 1), (3,))",109.153,216.59621,325.74921,4613.510111832613,4190.535813301762,503.57846923686526,907.6541750304292,1411.2326442672943
squeeze,GBLLBLBLGB,"((3, 4), (3,), (2,), (0,), (6,), (5,), (0,), (5,), (3, 5), (5,))",113.105,189.54085999999995,302.64586,4262.23602092352,4360.12341211277,482.0802051465548,826.4215412379887,1308.5017463845434
squeeze,GBLLBLBLGB,"((1, 2), (2,), (3,), (0,), (4,), (0,), (7,), (4,), (0, 5), (4,))",122.526,215.30002,337.82602,3716.541038813268,4123.241289433877,455.3729073216344,887.7339320799393,1343.1068394015738
squeeze,GBLLBLBLGB,"((3, 0), (6,), (2,), (1,), (6,), (5,), (5,), (5,), (3, 2), (4,))",139.41,169.1942,308.6042,3557.7475308891503,4503.793198259712,495.9855832812564,762.0156871449933,1258.0012704262497
squeeze,BGGGLLBGLB,"((5,), (0, 5), (0, 4), (1, 7), (0,), (3,), (1,), (4, 3), (0,), (6,))",113.129,198.8756,312.00460000000004,4444.678873348873,4377.277979005385,502.8220762630847,870.5337844414834,1373.355860704568
squeeze,BGGGLLBGLB,"((2,), (1, 3), (0, 4), (2, 4), (5,), (1,), (4,), (2, 5), (5,), (4,))",126.726,191.01531,317.74131,3671.229985228685,4255.763133344487,465.2402911080904,812.9159142023684,1278.1562053104587
squeeze,BGGGLLBGLB,"((5,), (1, 0), (4, 0), (2, 0), (3,), (0,), (5,), (0, 2), (4,), (2,))",116.366,201.11629000000005,317.48229000000003,4161.023799533799,4270.111715221976,484.2016954565501,858.7890260509805,1342.990721507531
squeeze,BGGGLLBGLB,"((3,), (1, 3), (2, 2), (4, 1), (2,), (2,), (1,), (2, 4), (0,), (6,))",121.234,175.23040000000003,296.4644,3936.6662535258856,4398.128227687624,477.2577965799572,770.6857685889935,1247.9435651689507
squeeze,BGGGLLBGLB,"((0,), (2, 3), (3, 2), (2, 7), (3,), (1,), (3,), (0, 4), (2,), (6,))",151.786,239.6942,391.4802,3443.8456877127905,4048.954746788771,522.7275615551737,970.5109688677372,1493.2385304229108
squeeze,BGGGLLBGLB,"((5,), (4, 0), (0, 3), (3, 2), (1,), (3,), (3,), (2, 4), (3,), (4,))",113.787,169.57060000000004,283.35760000000005,4253.138493173493,4515.463900093815,483.9518697227323,765.6899228172485,1249.6417925399808
squeeze,BGGGLLBGLB,"((2,), (4, 5), (2, 2), (0, 1), (2,), (4,), (6,), (2, 3), (2,), (4,))",127.317,197.4854,324.8024,3669.356630676256,4232.633955604385,467.1714781478088,835.883409776114,1303.0548879239227
squeeze,BGGGLLBGLB,"((6,), (4, 5), (3, 5), (1, 6), (2,), (3,), (2,), (0, 4), (2,), (0,))",115.533,214.5449,330.0779,4345.251577450327,4283.739274570506,502.01995049756863,919.0544142888016,1421.07436478637
squeeze,BGGGLLBGLB,"((5,), (0, 6), (4, 2), (4, 4), (0,), (2,), (6,), (4, 5), (3,), (3,))",116.514,166.11329,282.62729,4211.604325119325,4704.477080062338,490.710866336953,781.4761654987484,1272.1870318357014
squeeze,BGGGLLBGLB,"((4,), (1, 2), (3, 2), (0, 1), (0,), (2,), (7,), (1, 2), (2,), (4,))",118.216,206.8265,325.0425,4011.797313519813,4216.246586188634,474.2586312150582,872.0315245583436,1346.2901557734017
squeeze,BBGLBLLBBG,"((2,), (6,), (0, 5), (1,), (7,), (5,), (3,), (4,), (6,), (3, 0))",130.901,193.66104,324.56204,3603.7070133714506,4391.390361795788,471.7288517573363,850.4412245113485,1322.1700762686849
squeeze,BBGLBLLBBG,"((7,), (2,), (2, 0), (5,), (4,), (3,), (3,), (7,), (3,), (1, 7))",112.316,162.7084,275.0244,5079.089642857143,5011.05187986024,570.4630323271429,815.340233689052,1385.8032660161948
squeeze,BBGLBLLBBG,"((2,), (2,), (2, 4), (3,), (5,), (3,), (5,), (5,), (3,), (4, 6))",127.007,168.06482,295.07182,3907.2929854381946,4586.407799950516,496.2535602015488,770.8138013452794,1267.067361546828
squeeze,BBGLBLLBBG,"((3,), (5,), (1, 0), (0,), (3,), (5,), (0,), (5,), (5,), (2, 1))",123.825,207.98379000000008,331.80879000000004,3730.896652046784,4253.86379434355,461.978277939693,884.7347140913523,1346.7129920310454
squeeze,BBGLBLLBBG,"((5,), (5,), (4, 0), (3,), (4,), (4,), (3,), (5,), (2,), (0, 5))",116.022,181.82719000000003,297.84919,4302.596868686869,4555.874628368755,499.195893898788,828.3818816685852,1327.577775567373
squeeze,BBGLBLLBBG,"((7,), (2,), (4, 2), (2,), (0,), (3,), (0,), (0,), (4,), (1, 4))",113.361,219.4518,332.8128,4878.387467532468,4381.01938033094,553.018881706948,961.4225888485092,1514.4414705554573
squeeze,BBGLBLLBBG,"((4,), (3,), (2, 5), (0,), (2,), (1,), (4,), (7,), (2,), (3, 2))",120.666,191.46797,312.13397,4008.6683658008674,4446.4393724556085,483.70997702772746,851.3507203721491,1335.0606973998763
squeeze,BBGLBLLBBG,"((6,), (5,), (0, 2), (5,), (5,), (2,), (1,), (7,), (6,), (0, 3))",114.784,189.68146,304.46546,4476.3535606060605,4637.575440852081,513.813767100606,879.6620804809663,1393.4758475815725
