graph,order,freq,input_time,task_time,total_time,input_power,task_power,input_e,task_e,total_e
alex,LBLBGLGL,"((5,), (1,), (1,), (3,), (3, 1), (1,), (3, 7), (1,))",35.9638,233.83158,269.79538,3539.422613200004,4184.727257893482,127.2910869766023,978.5213865823002,1105.8124735589026
alex,LBLBGLGL,"((2,), (6,), (0,), (3,), (0, 2), (4,), (3, 0), (4,))",60.6234,219.4194200000001,280.04282000000006,3272.763141592623,4415.776212507774,198.4060290380262,968.9070553982529,1167.313084436279
alex,LBLBGLGL,"((0,), (2,), (2,), (4,), (3, 4), (3,), (2, 1), (0,))",121.363,241.27467,362.63767,3156.8264708879583,4097.970839327968,383.1219309863753,988.7365619284784,1371.8584929148535
alex,LBLBGLGL,"((2,), (6,), (0,), (2,), (4, 2), (2,), (1, 4), (5,))",60.5748,209.30975,269.88455,3287.594665118078,4448.827019702,199.1453893205945,931.1828712870708,1130.3282606076652
alex,LBLBGLGL,"((2,), (2,), (2,), (7,), (0, 0), (1,), (3, 6), (1,))",61.0566,226.7426,287.7992,3260.2343447541625,4234.362362786995,199.058824293917,960.1103314804662,1159.1691557743832
alex,LBLBGLGL,"((2,), (5,), (0,), (5,), (3, 1), (2,), (1, 7), (2,))",60.3065,210.41879,270.72529,3265.203149024515,4401.682590205124,196.9129737066469,926.196724595028,1123.1096983016748
alex,LBLBGLGL,"((1,), (3,), (1,), (5,), (0, 3), (4,), (4, 7), (4,))",82.3547,233.58981000000009,315.94451000000004,3220.665544119001,4240.499248747228,265.23694468625706,990.537413820008,1255.7743585062651
alex,LBLBGLGL,"((1,), (7,), (2,), (1,), (4, 2), (5,), (4, 6), (2,))",82.4583,199.08138,281.53968,3214.2879336405745,4798.182401391382,265.04471871851456,955.22877396071,1220.2734926792243
alex,LBLBGLGL,"((1,), (7,), (0,), (7,), (2, 5), (5,), (0, 2), (1,))",82.4717,218.70021000000003,301.17191,3212.991185064934,4646.675787776502,264.98084511731975,1016.2289705886366,1281.2098157059563
alex,LBLBGLGL,"((1,), (3,), (3,), (3,), (0, 3), (4,), (3, 5), (4,))",82.3664,229.18636,311.55276,3222.983758059317,4217.00060999757,265.4655694098169,966.4790199231226,1231.9445893329394
alex,GBLBLLGL,"((3, 5), (4,), (2,), (4,), (2,), (4,), (4, 4), (0,))",17.771,179.43217,197.20317,4151.316712037962,4728.820672065592,73.77304928962663,848.5025547295874,922.275604019214
alex,GBLBLLGL,"((2, 6), (1,), (2,), (2,), (5,), (1,), (4, 3), (4,))",15.2236,231.78601,247.00961,4496.906457431457,4231.846508482168,68.45910514535353,980.8828171335128,1049.3419222788664
alex,GBLBLLGL,"((4, 5), (2,), (0,), (1,), (2,), (5,), (0, 5), (2,))",17.7617,232.78246,250.54416,4335.515502275503,4357.940549237646,77.0061256967668,1014.4521215852906,1091.4582472820573
alex,GBLBLLGL,"((2, 2), (6,), (3,), (3,), (1,), (4,), (0, 2), (5,))",27.5169,196.03228,223.54918,3706.812549879602,4618.309275961077,101.99999025378202,905.3376971117992,1007.3376873655812
alex,GBLBLLGL,"((2, 7), (6,), (5,), (7,), (0,), (5,), (4, 5), (4,))",13.91,180.01583000000002,193.92583,4882.701815961815,5068.018612422733,67.91838226002884,912.3235769707268,980.2419592307556
alex,GBLBLLGL,"((1, 4), (6,), (4,), (5,), (0,), (0,), (2, 7), (4,))",19.5585,211.93292,231.49142,3987.011825429473,4532.4199926357405,77.97997078766234,960.569003705671,1038.5489744933334
alex,GBLBLLGL,"((1, 6), (1,), (0,), (5,), (1,), (2,), (4, 3), (1,))",15.3376,265.7278,281.0654,4416.059224370401,4121.516275154748,67.73174995970346,1095.2014524610656,1162.933202420769
alex,GBLBLLGL,"((0, 5), (6,), (4,), (7,), (0,), (4,), (4, 1), (4,))",16.569,204.82891,221.39791,4262.845252525253,4729.85371118942,70.63108298909093,968.8107801223836,1039.4418631114745
alex,GBLBLLGL,"((0, 3), (5,), (0,), (1,), (4,), (1,), (0, 2), (4,))",22.8884,231.98215,254.87055,3780.338438285571,4270.637177971792,86.52589831085547,990.711594415829,1077.2374927266844
alex,GBLBLLGL,"((2, 6), (5,), (2,), (5,), (2,), (2,), (0, 0), (4,))",14.9616,188.4981,203.4597,4583.828855866354,4636.756516952602,68.58141380993004,874.0197936081832,942.6012074181132
