graph,order,freq,input_time,task_time,total_time,input_power,task_power,input_e,task_e,total_e
google,BGLLGBLBGLL,"((7,), (3, 7), (1,), (1,), (2, 3), (0,), (3,), (7,), (0, 5), (4,), (2,))",16.0945,318.6849,334.7794,4815.50857808858,4296.68837662405,77.50320281004666,1369.2897056355978,1446.7929084456443
google,BGLLGBLBGLL,"((3,), (3, 3), (5,), (4,), (0, 2), (7,), (4,), (1,), (2, 2), (3,), (2,))",26.6969,273.7643,300.4612,3743.87917440661,4333.98462219849,99.94996793121582,1186.490266306934,1286.4402342381497
google,BGLLGBLBGLL,"((6,), (4, 7), (2,), (4,), (0, 3), (6,), (3,), (5,), (0, 1), (4,), (2,))",17.7059,283.8815,301.5874,4461.88411255411,4425.12633225502,79.00167390847182,1256.2115008900537,1335.2131747985254
google,BGLLGBLBGLL,"((2,), (0, 0), (1,), (5,), (4, 1), (7,), (5,), (6,), (3, 2), (2,), (4,))",32.4246,300.2632,332.6878,3661.83388528139,4309.93088904513,118.73349899669495,1294.1136405235357,1412.8471395202305
google,LBLLLLLGLBB,"((1,), (6,), (5,), (1,), (2,), (4,), (2,), (3, 5), (2,), (6,), (3,))",79.4476,259.2419,338.6895,3197.10775372775,4213.03995905248,254.0025379750608,1092.196483760687,1346.1990217357477
google,LBLLLLLGLBB,"((3,), (4,), (0,), (3,), (1,), (4,), (1,), (0, 6), (1,), (0,), (6,))",48.7868,319.8605,368.6473,3378.50297428062,3961.52165312355,164.82634890563375,1267.1342967289254,1431.9606456345591
google,LBLLLLLGLBB,"((2,), (4,), (1,), (4,), (5,), (5,), (3,), (0, 5), (2,), (6,), (5,))",59.4637,269.3291,328.7928,3287.53122469636,4204.93815340559,195.48877048597694,1132.5122084123896,1328.0009788983666
google,LBLLLLLGLBB,"((5,), (6,), (5,), (0,), (5,), (4,), (5,), (4, 5), (0,), (1,), (1,))",35.0651,297.7429,332.808,3538.07919960474,4189.79799513071,124.06310094206017,1247.4826054844034,1371.5457064264635
google,LBLLLLLGLBB,"((5,), (7,), (2,), (4,), (3,), (0,), (4,), (3, 6), (1,), (6,), (3,))",35.4616,245.5128,280.9744,3570.49471343874,4465.16562611747,126.6154553300792,1096.2553153318531,1222.8707706619323
google,LBLLLLLGLBB,"((4,), (3,), (5,), (5,), (2,), (4,), (0,), (0, 0), (2,), (0,), (4,))",41.5217,285.5885,327.1102,3438.3586971917,4141.92199024011,142.76649831718458,1182.8852883096877,1325.6517866268723
google,LBLLLLLGLBB,"((5,), (4,), (4,), (3,), (5,), (1,), (5,), (1, 3), (3,), (1,), (0,))",35.0231,270.8519,305.875,3535.85011528327,4216.0944750696,123.83643217257749,1141.9371991521039,1265.7736313246814
google,LBLLLLLGLBB,"((2,), (7,), (2,), (1,), (2,), (2,), (0,), (4, 0), (1,), (3,), (3,))",59.4281,282.0133,341.4414,3277.08499325236,4143.3678938631,194.75093468750057,1168.4848528623827,1363.2357875498833
google,LBLLLLLGLBB,"((0,), (0,), (4,), (3,), (5,), (2,), (4,), (1, 0), (0,), (4,), (4,))",116.284,362.6033,478.8873,3175.64605172021,3839.74376622515,369.2768254782329,1392.303760787668,1761.5805862659008
google,LBLLLLLGLBB,"((2,), (3,), (2,), (5,), (4,), (1,), (1,), (3, 3), (2,), (2,), (7,))",59.5132,256.3034,315.8166,3349.38187246964,4245.53336742215,199.33243325266014,1088.1446368837464,1287.4770701364066
google,GLLLLGGGLGB,"((1, 7), (4,), (1,), (1,), (2,), (1, 3), (2, 6), (1, 1), (3,), (3, 0), (6,))",10.2471,311.6089,321.856,5089.19785714286,4107.94548672275,52.1495193619286,1280.0723743776407,1332.2218937395694
google,GLLLLGGGLGB,"((1, 2), (0,), (0,), (4,), (2,), (0, 4), (0, 5), (0, 5), (3,), (3, 6), (3,))",24.6465,384.6826,409.3291,3661.63973486438,3885.44293162318,90.24660372533494,1494.662289088427,1584.9088928137621
google,GLLLLGGGLGB,"((2, 7), (0,), (3,), (0,), (1,), (2, 5), (4, 0), (1, 2), (5,), (2, 2), (4,))",11.4333,333.4972,344.9305,4733.23654761905,4064.57596458611,54.11651341989288,1355.524703376767,1409.64121679666
google,GLLLLGGGLGB,"((3, 5), (0,), (3,), (3,), (3,), (1, 2), (1, 4), (0, 2), (3,), (3, 7), (2,))",17.2135,320.4901,337.7036,4155.72815906316,4056.19606042197,71.5346266660337,1299.970681024243,1371.5053076902768
