graph,order,freq,score
res50,GGGGGGGGGBBGGBBBBB,"((1, 3), (3, 7), (3, 0), (2, 3), (2, 1), (1, 4), (2, 0), (3, 6), (1, 4), (5,), (7,), (0, 7), (2, 3), (5,), (5,), (5,), (5,), (6,))",3475.9967609212404
res50,BLLGLBBGGBBBGGBBBB,"((6,), (5,), (2,), (2, 0), (0,), (6,), (5,), (2, 5), (1, 1), (5,), (3,), (5,), (3, 7), (4, 4), (5,), (5,), (3,), (6,))",3480.029546558724
res50,BBGGGGBBGGBBBBGBBG,"((6,), (5,), (4, 3), (4, 4), (0, 4), (0, 1), (5,), (5,), (1, 3), (3, 3), (5,), (5,), (5,), (5,), (3, 3), (5,), (6,), (0, 7))",3482.223086619534
res50,GGGLBGBGGGBBBBBGBB,"((3, 1), (3, 4), (2, 1), (5,), (5,), (0, 6), (5,), (0, 0), (2, 2), (4, 2), (5,), (5,), (5,), (5,), (5,), (1, 3), (5,), (6,))",3482.581749812619
res50,BBGGBBGGGBBGGGBGBG,"((6,), (5,), (4, 3), (4, 4), (5,), (6,), (0, 3), (4, 1), (1, 5), (5,), (7,), (0, 6), (2, 4), (2, 7), (5,), (2, 6), (5,), (0, 2))",3484.12310970694
res50,BGGGBBBGBBBBGGGLBG,"((6,), (3, 7), (4, 3), (4, 4), (5,), (6,), (5,), (3, 4), (5,), (5,), (6,), (5,), (0, 5), (0, 2), (4, 2), (3,), (7,), (2, 0))",3491.9534055990644
res50,BGGGBBGGBBGBBBGGGB,"((6,), (3, 2), (2, 1), (3, 1), (6,), (4,), (0, 1), (1, 4), (5,), (5,), (1, 6), (5,), (5,), (5,), (4, 2), (2, 0), (2, 6), (6,))",3493.8641711649534
res50,BGGBBBGGGBBGGBBGBG,"((6,), (4, 7), (0, 3), (6,), (5,), (6,), (2, 3), (4, 1), (1, 5), (5,), (7,), (0, 6), (2, 4), (5,), (5,), (2, 6), (5,), (0, 2))",3503.5994956361133
res50,BGGGGBGGGGGBBBBGGG,"((6,), (3, 2), (2, 1), (3, 1), (1, 0), (3,), (0, 1), (2, 5), (1, 6), (3, 6), (4, 3), (5,), (5,), (5,), (5,), (2, 6), (3, 2), (0, 7))",3506.460293554927
res50,BGGGBBGGGBBGGBGBBB,"((6,), (4, 7), (0, 3), (4, 1), (5,), (6,), (3, 5), (3, 6), (4, 0), (5,), (7,), (0, 7), (2, 4), (5,), (4, 2), (5,), (6,), (6,))",3508.8967766249007
res50,GBGGBBBBGBLBGGGGGB,"((1, 1), (5,), (4, 3), (4, 4), (5,), (6,), (5,), (3,), (1, 1), (5,), (5,), (5,), (3, 7), (4, 1), (4, 2), (2, 0), (2, 6), (6,))",3510.5309653306663
res50,BGLGBBBGBBBGBBBGBG,"((6,), (0, 5), (2,), (2, 5), (5,), (6,), (5,), (3, 1), (5,), (7,), (5,), (0, 7), (6,), (6,), (6,), (1, 1), (5,), (3, 5))",3512.229020477041
res50,GGGGBBBGGBBGGBBGGG,"((1, 6), (3, 6), (3, 0), (4, 4), (5,), (6,), (5,), (3, 6), (1, 5), (5,), (7,), (0, 7), (2, 6), (3,), (5,), (2, 6), (4, 1), (0, 7))",3516.66141641189
res50,GGGBGGBBGBBGGBBBBB,"((1, 0), (3, 7), (3, 0), (3,), (1, 7), (1, 4), (5,), (5,), (3, 3), (7,), (2,), (0, 5), (3, 7), (5,), (5,), (5,), (5,), (6,))",3517.7696279413967
res50,BGGGBGGGLBBGGBGBGG,"((6,), (4, 7), (4, 5), (1, 0), (5,), (3, 5), (2, 3), (0, 1), (5,), (7,), (5,), (4, 5), (4, 0), (6,), (2, 7), (5,), (1, 0), (3, 0))",3527.8116895095613
res50,BGGGBGGGLBBGBBGBBB,"((6,), (0, 7), (4, 5), (1, 0), (5,), (3, 5), (2, 3), (0, 1), (5,), (7,), (5,), (4, 5), (5,), (5,), (4, 2), (5,), (6,), (6,))",3530.857143314511
res50,BGGGBGGGGGGGBGBGGG,"((4,), (4, 1), (3, 2), (4, 4), (5,), (3, 6), (1, 2), (0, 1), (4, 5), (4, 5), (4, 0), (3, 4), (5,), (0, 2), (5,), (3, 1), (1, 0), (1, 6))",3540.312638144274
res50,BBGGBGGGGBBGBGGGBG,"((6,), (5,), (4, 3), (4, 4), (5,), (1, 4), (2, 0), (3, 6), (1, 4), (5,), (5,), (4, 5), (6,), (0, 2), (4, 0), (4, 3), (7,), (0, 5))",3542.625128350439
res50,BGGBLBGBGBBGGBBBBB,"((6,), (4, 7), (0, 3), (6,), (2,), (6,), (2, 2), (5,), (1, 5), (5,), (7,), (0, 7), (2, 4), (5,), (5,), (5,), (5,), (6,))",3542.8485643453537
res50,BGGBGGBBBBBGGBGGBB,"((4,), (4, 1), (3, 0), (3,), (1, 7), (1, 4), (5,), (5,), (5,), (7,), (2,), (0, 5), (3, 7), (5,), (3, 2), (1, 3), (5,), (6,))",3545.4230774273965
res50,BGGGBGGGBBBGGBBGGG,"((6,), (4, 3), (3, 4), (4, 4), (5,), (0, 7), (1, 2), (0, 2), (5,), (5,), (5,), (0, 7), (2, 4), (5,), (5,), (2, 6), (2, 3), (0, 7))",3550.640445794937
res50,BGGGBGGGGBBBBBBGGG,"((6,), (2, 6), (0, 3), (4, 4), (5,), (2, 2), (1, 2), (0, 2), (1, 4), (5,), (5,), (5,), (5,), (5,), (5,), (3, 1), (1, 0), (0, 7))",3553.701803846277
res50,BGLGBGBGBGBGBBBGBG,"((1,), (1, 2), (2,), (4, 4), (5,), (3, 5), (6,), (0, 1), (2,), (3, 6), (5,), (2, 0), (6,), (6,), (6,), (1, 1), (5,), (3, 5))",3559.8644322302216
res50,BLGGBBBGGGBBGBGBBG,"((6,), (5,), (1, 6), (2, 0), (5,), (6,), (5,), (0, 2), (1, 4), (3, 5), (5,), (5,), (2, 3), (5,), (4, 2), (5,), (6,), (0, 7))",3567.2865663274483
res50,BLGGBBBGGGBBGBGBBG,"((6,), (5,), (1, 6), (2, 0), (5,), (6,), (5,), (0, 2), (1, 4), (3, 5), (5,), (5,), (2, 3), (5,), (4, 2), (5,), (6,), (0, 7))",3567.2865663274483
res50,GGGLBGGGLBBGGBBBBB,"((1, 6), (0, 7), (2, 0), (5,), (5,), (1, 5), (1, 2), (0, 1), (5,), (7,), (5,), (4, 5), (4, 7), (6,), (6,), (5,), (6,), (6,))",3570.5616336340845
res50,GBGGBBBGBBBGGBBGGG,"((0, 0), (5,), (4, 3), (4, 4), (5,), (6,), (5,), (2, 5), (5,), (5,), (5,), (0, 7), (2, 4), (5,), (5,), (2, 6), (2, 3), (0, 7))",3574.1751650946817
res50,BLGGBBBGGGBBGBBGBG,"((6,), (5,), (1, 6), (2, 0), (5,), (6,), (5,), (0, 2), (0, 6), (3, 5), (5,), (5,), (2, 3), (5,), (5,), (2, 6), (5,), (0, 6))",3579.406023430686
res50,BGGBLBGBGBLGGBBGGG,"((6,), (4, 7), (4, 2), (6,), (2,), (6,), (2, 2), (5,), (1, 5), (5,), (0,), (1, 0), (2, 2), (5,), (5,), (2, 6), (2, 3), (0, 7))",3579.4434559445986
res50,GGGGGGBBBBLBBBBBBB,"((0, 0), (3, 7), (0, 1), (1, 0), (2, 1), (1, 4), (5,), (5,), (5,), (5,), (0,), (5,), (5,), (5,), (5,), (5,), (5,), (6,))",3579.6427444183932
res50,BGGGBGGGGGGGBGBGGB,"((6,), (0, 2), (4, 3), (4, 4), (5,), (3, 6), (3, 1), (0, 1), (3, 3), (4, 5), (4, 0), (2, 2), (5,), (0, 2), (5,), (3, 1), (3, 3), (6,))",3586.368393261349
res50,GGGBGGBBBBLGBBGBBB,"((1, 0), (3, 7), (3, 0), (3,), (1, 7), (1, 4), (5,), (5,), (5,), (7,), (0,), (1, 0), (5,), (5,), (3, 3), (5,), (6,), (6,))",3587.8160903006888
res50,GBGGBGBGBGBGBBGGGB,"((0, 5), (5,), (4, 3), (4, 4), (5,), (1, 4), (6,), (0, 1), (2,), (3, 2), (5,), (4, 7), (5,), (5,), (4, 2), (2, 0), (2, 6), (6,))",3588.208046538571
res50,BGGBLBGBLBBGBBGBBG,"((6,), (4, 7), (0, 3), (6,), (2,), (6,), (2, 2), (5,), (0,), (5,), (5,), (4, 7), (5,), (2,), (4, 2), (5,), (6,), (1, 7))",3589.028938748743
res50,GGGLBGGGGBBGGBBGGB,"((3, 1), (3, 4), (2, 1), (5,), (5,), (2, 7), (3, 6), (3, 6), (1, 5), (5,), (7,), (0, 7), (2, 4), (5,), (5,), (2, 6), (2, 3), (6,))",3591.229256005718
res50,BGGLGBGGGGBBGBBGBG,"((6,), (2, 7), (4, 3), (1,), (3, 1), (6,), (3, 6), (0, 1), (4, 5), (4, 2), (5,), (5,), (2, 2), (5,), (5,), (0, 6), (5,), (0, 7))",3594.170766150362
res50,BLGGBBBBBBBBGGGGBB,"((6,), (5,), (1, 6), (4, 4), (5,), (6,), (5,), (5,), (5,), (5,), (5,), (5,), (0, 1), (1, 3), (4, 2), (0, 2), (6,), (6,))",3596.580806095398
res50,BGGLGGGGLBBGGBGBGG,"((6,), (3, 7), (3, 0), (5,), (2, 1), (3, 5), (2, 3), (0, 1), (5,), (7,), (5,), (4, 5), (4, 0), (6,), (2, 7), (5,), (1, 0), (4, 6))",3598.1563822753797
res50,GGGBGGGGGBLGGBBGBG,"((2, 4), (3, 7), (3, 0), (3,), (3, 3), (3, 6), (2, 0), (3, 6), (1, 4), (5,), (0,), (1, 0), (2, 6), (5,), (5,), (0, 6), (5,), (2, 0))",3601.0130716226654
res50,GBGGGGBGBBBGGBBGBG,"((0, 5), (5,), (4, 3), (4, 4), (0, 2), (1, 1), (6,), (0, 1), (2,), (7,), (5,), (2, 0), (2, 4), (5,), (5,), (2, 3), (6,), (0, 7))",3606.174365767923
res50,BGLGGGGGGBLGGBBGBG,"((6,), (4, 2), (3,), (4, 4), (4, 7), (3, 6), (2, 0), (3, 6), (1, 4), (5,), (0,), (1, 0), (2, 2), (5,), (5,), (0, 6), (5,), (4, 4))",3617.947049831373
res50,BGGBBGGGGGGGBGBGGB,"((6,), (2, 6), (0, 3), (6,), (5,), (3, 6), (3, 1), (0, 1), (3, 3), (4, 5), (4, 0), (2, 2), (5,), (0, 2), (5,), (3, 1), (3, 3), (6,))",3619.113919110824
